Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla,Unnamed: 17
2022-04-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 07:00:00,0.0,0.0,0.0,0.103,0.152,0.505,0.715,0.0,0.0,0.814,1.517,0.0,1.091,0.399,0.4,0.0,
2022-04-07 08:00:00,29.182,37.368,18.103,31.64,37.621,34.209,39.41,34.897,27.031,33.747,52.698,29.182,40.773,27.332,36.873,22.325,
2022-04-07 09:00:00,63.804,84.929,48.354,83.517,79.133,81.52,91.348,75.114,61.51,79.87,110.033,63.804,93.236,71.147,91.323,52.162,
2022-04-07 10:00:00,76.03,107.622,72.92,132.386,90.496,118.196,129.125,85.981,78.327,118.163,138.931,76.03,133.178,114.292,137.289,67.098,
2022-04-07 11:00:00,81.621,127.267,108.93,192.096,92.462,154.076,154.704,89.8,89.045,145.572,154.094,81.621,157.72,152.309,188.849,85.99,
2022-04-07 12:00:00,164.268,265.402,262.825,358.032,192.593,251.7,182.356,204.592,156.921,151.036,231.01,164.268,154.057,172.329,337.987,216.69,
2022-04-07 13:00:00,267.811,436.548,452.926,551.151,319.512,361.885,201.994,351.211,238.826,141.446,318.587,267.811,132.336,178.767,510.594,381.259,
2022-04-07 14:00:00,366.037,577.24,613.636,698.193,431.835,453.571,229.914,480.743,320.604,145.541,393.869,366.037,124.099,195.998,642.544,525.051,
2022-04-07 15:00:00,455.775,579.354,630.483,644.337,486.413,492.289,358.694,534.469,427.72,278.14,452.425,455.775,247.237,328.843,606.001,568.991,
2022-04-07 16:00:00,502.374,526.127,586.09,531.113,494.32,486.888,458.332,536.433,495.492,389.303,470.569,502.374,352.711,435.965,514.266,557.324,
2022-04-07 17:00:00,389.972,424.774,419.132,230.468,393.361,327.48,314.217,441.009,369.417,258.973,306.771,389.972,260.631,319.483,255.506,444.49,
2022-04-07 18:00:00,289.859,309.335,309.281,182.47,274.388,237.633,229.765,317.971,279.746,207.47,209.927,289.859,206.463,240.488,193.034,322.276,
2022-04-07 19:00:00,150.391,156.324,160.74,102.887,128.821,117.753,114.438,158.166,148.858,115.185,93.676,150.391,112.872,124.866,101.787,162.239,
2022-04-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 07:00:00,0.46,0.366,0.0,0.962,1.029,1.981,2.222,0.286,0.399,2.51,2.921,0.46,2.394,1.911,1.582,0.0,
2022-04-08 08:00:00,85.42,83.447,83.813,89.213,91.43,93.698,92.327,84.57,81.954,84.71,86.402,85.42,75.675,90.404,88.822,84.141,
2022-04-08 09:00:00,246.069,241.059,249.113,246.602,249.931,246.664,240.353,243.739,239.784,217.71,208.514,246.069,200.363,237.732,229.423,247.447,
2022-04-08 10:00:00,427.937,419.483,431.716,417.257,418.758,407.179,395.018,422.374,422.472,357.837,324.303,427.937,340.336,391.992,368.465,431.85,
2022-04-08 11:00:00,610.05,598.554,611.609,584.054,582.327,560.425,543.116,600.592,607.625,495.582,430.901,610.05,482.938,540.131,498.173,615.829,
2022-04-08 12:00:00,739.84,728.962,739.665,708.463,708.906,674.577,659.883,730.072,736.793,623.513,542.603,739.84,607.89,658.461,615.504,744.172,
2022-04-08 13:00:00,823.881,815.429,821.482,791.26,795.518,749.005,740.299,815.333,819.358,724.605,634.52,823.881,704.678,741.076,704.419,825.201,
2022-04-08 14:00:00,853.491,848.119,849.228,821.672,830.186,773.386,771.013,846.6,848.04,775.893,683.841,853.491,749.33,776.42,745.665,851.845,
2022-04-08 15:00:00,798.399,795.116,795.789,768.036,782.551,717.945,717.439,791.938,794.661,724.93,647.034,798.399,674.831,740.19,696.429,796.888,
2022-04-08 16:00:00,691.708,690.338,691.416,664.562,683.369,616.362,616.678,685.882,689.996,623.183,564.203,691.708,554.217,654.334,599.934,690.981,
2022-04-08 17:00:00,501.034,501.433,504.128,486.384,499.45,426.145,450.161,496.921,499.904,447.386,457.515,501.034,361.349,484.055,439.147,501.462,
2022-04-08 18:00:00,355.639,357.006,359.939,346.987,354.063,309.433,319.859,352.792,355.257,318.43,324.01,355.639,269.9,342.956,318.126,357.023,
2022-04-08 19:00:00,172.871,174.902,178.489,170.106,171.248,154.128,153.314,171.926,172.942,151.932,153.433,172.871,137.714,163.858,158.72,175.335,
2022-04-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 07:00:00,1.254,1.155,0.0,1.812,1.859,2.968,3.283,1.039,1.211,4.104,4.696,1.254,4.44,3.107,2.566,0.512,
2022-04-09 08:00:00,99.081,97.864,87.878,101.796,102.627,108.545,109.486,96.242,99.489,116.51,120.696,99.081,118.744,113.959,106.146,94.111,
2022-04-09 09:00:00,271.187,268.651,252.698,273.623,275.731,282.636,283.206,265.922,272.36,294.845,300.627,271.187,298.133,295.231,279.336,264.157,
2022-04-09 10:00:00,456.376,452.577,431.863,457.636,461.266,468.176,468.888,449.811,457.948,483.549,489.557,456.376,487.595,486.489,464.205,448.429,
2022-04-09 11:00:00,635.039,630.329,606.372,634.696,639.859,645.855,646.959,628.166,636.683,663.178,668.456,635.039,667.624,668.244,641.536,627.165,
2022-04-09 12:00:00,758.283,754.267,729.8,757.461,763.586,767.347,768.063,751.535,759.829,784.992,789.846,758.283,789.072,792.123,763.415,750.994,
2022-04-09 13:00:00,833.05,830.527,807.488,832.237,838.864,839.788,839.869,826.98,834.308,856.423,860.733,833.05,859.71,865.124,836.67,826.866,
2022-04-09 14:00:00,852.794,852.151,831.394,852.533,858.961,857.171,856.487,847.757,853.037,871.431,875.264,852.794,873.795,881.336,855.164,847.623,
2022-04-09 15:00:00,792.304,793.704,772.45,794.503,798.981,796.413,794.692,787.867,788.17,806.395,811.098,792.304,808.373,818.082,795.72,785.319,
2022-04-09 16:00:00,682.283,685.44,664.756,686.77,688.964,686.043,683.37,678.613,674.21,691.262,696.645,682.283,692.844,703.967,686.651,673.89,
2022-04-09 17:00:00,496.572,498.113,496.263,497.648,498.578,493.275,489.112,493.143,496.861,492.85,496.569,496.572,493.334,508.883,494.672,497.67,
2022-04-09 18:00:00,352.628,354.272,351.499,353.461,353.395,347.788,343.771,349.845,353.251,345.277,348.793,352.628,345.443,359.914,350.177,354.592,
2022-04-09 19:00:00,172.127,173.876,172.605,172.699,171.506,166.242,162.63,170.868,172.687,161.41,163.774,172.127,161.087,172.161,169.253,174.933,
2022-04-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 07:00:00,1.724,1.81,0.447,2.434,2.564,3.659,4.013,1.571,1.498,4.884,5.438,1.724,5.219,3.876,3.258,0.967,
2022-04-10 08:00:00,88.628,97.205,82.6,100.368,104.596,110.469,112.843,88.911,79.357,120.652,123.591,88.628,122.701,117.524,107.912,77.01,
2022-04-10 09:00:00,231.646,261.313,232.323,265.214,274.013,282.816,286.418,238.188,212.551,299.429,302.895,231.646,302.246,298.834,279.566,215.737,
2022-04-10 10:00:00,378.185,437.927,395.179,442.628,453.714,466.942,471.53,396.968,355.12,487.685,491.314,378.185,491.011,489.888,463.852,371.132,
2022-04-10 11:00:00,520.63,609.162,554.473,614.387,626.222,643.775,649.085,551.994,499.128,666.495,669.951,520.63,670.031,671.58,641.196,527.648,
2022-04-10 12:00:00,661.942,732.578,670.992,736.182,751.012,765.639,771.543,680.669,648.125,788.832,791.453,661.942,791.94,796.989,761.504,652.62,
2022-04-10 13:00:00,778.272,811.582,747.288,812.719,830.503,839.236,845.435,774.745,775.763,861.249,862.77,778.272,863.592,872.127,833.006,742.951,
2022-04-10 14:00:00,842.832,837.833,771.235,836.931,856.172,858.415,864.17,818.111,850.993,877.546,878.177,842.832,878.982,890.661,850.842,782.316,
2022-04-10 15:00:00,798.988,785.124,699.721,785.961,802.56,800.741,803.831,772.159,806.186,815.09,816.378,798.988,815.762,830.326,795.367,722.925,
2022-04-10 16:00:00,698.699,682.564,584.027,685.33,697.993,693.075,693.273,674.523,702.956,701.956,703.991,698.699,701.943,718.194,690.514,615.573,
2022-04-10 17:00:00,505.521,496.295,425.821,500.014,504.778,500.029,496.679,494.824,508.818,503.585,505.233,505.521,503.708,517.503,498.837,459.077,
2022-04-10 18:00:00,357.508,347.044,304.54,355.88,355.882,353.814,350.541,347.483,361.267,354.581,355.43,357.508,354.078,367.171,354.439,329.335,
2022-04-10 19:00:00,173.943,166.213,152.376,175.068,171.831,170.728,167.574,167.47,176.824,167.762,167.995,173.943,166.814,177.179,172.958,164.777,
2022-04-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 07:00:00,2.384,2.153,1.076,2.452,1.976,2.543,2.331,2.122,2.516,0.694,0.755,2.384,0.875,2.796,3.132,1.712,
2022-04-11 08:00:00,92.244,85.804,84.975,78.96,66.536,66.086,59.161,87.561,99.12,20.724,16.912,92.244,23.265,73.116,83.944,88.004,
2022-04-11 09:00:00,230.006,219.667,225.393,181.444,188.551,167.015,168.942,220.711,247.109,109.261,56.246,230.006,107.779,183.807,175.0,227.061,
2022-04-11 10:00:00,363.071,355.893,367.616,264.333,338.704,275.675,310.383,351.042,389.526,269.415,115.052,363.071,254.957,301.653,228.046,365.775,
2022-04-11 11:00:00,484.839,479.192,501.827,333.559,488.889,381.633,451.05,472.232,518.633,457.802,182.873,484.839,427.815,410.106,256.972,495.442,
2022-04-11 12:00:00,594.255,543.004,615.67,436.023,538.673,461.774,466.331,585.306,629.069,521.307,230.502,594.255,500.617,452.916,333.002,607.511,
2022-04-11 13:00:00,675.987,563.928,698.793,532.248,533.632,515.763,421.191,672.917,707.968,527.738,264.339,675.987,525.271,454.908,409.405,689.96,
2022-04-11 14:00:00,702.342,547.708,733.271,585.134,493.122,536.484,354.53,706.16,733.453,504.231,285.01,702.342,517.254,428.32,454.987,720.723,
2022-04-11 15:00:00,587.593,494.906,671.109,507.808,431.109,504.837,329.74,599.021,641.302,478.32,296.896,587.593,480.028,387.462,413.557,635.218,
2022-04-11 16:00:00,435.69,415.79,565.005,393.803,350.176,440.47,295.032,452.917,508.595,427.206,287.42,435.69,415.567,327.833,341.571,508.642,
2022-04-11 17:00:00,322.184,287.079,388.995,310.01,155.773,269.32,220.009,338.926,377.239,293.196,278.391,322.184,315.285,216.989,220.5,358.036,
2022-04-11 18:00:00,225.43,216.61,292.48,223.365,125.786,196.033,144.912,233.579,255.217,194.85,186.06,225.43,197.361,149.969,179.741,249.227,
2022-04-11 19:00:00,108.115,116.912,158.318,112.402,73.557,99.167,61.605,109.367,115.347,83.813,80.908,108.115,75.109,69.593,106.018,119.038,
2022-04-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 07:00:00,3.5,3.41,1.927,4.116,4.139,5.334,5.088,3.243,3.466,6.441,6.256,3.5,6.871,5.514,4.928,2.698,
2022-04-12 08:00:00,111.833,110.709,100.652,114.644,115.211,121.9,110.23,108.696,112.351,127.865,115.62,111.833,131.42,127.192,119.93,106.117,
2022-04-12 09:00:00,288.277,285.523,271.7,288.992,290.761,295.262,256.03,282.544,289.809,295.523,254.259,288.277,300.693,309.999,297.972,279.764,
2022-04-12 10:00:00,477.243,472.394,457.767,473.048,476.495,473.103,394.843,470.022,479.6,458.496,377.057,477.243,463.841,499.346,486.693,467.164,
2022-04-12 11:00:00,658.019,647.418,639.25,646.461,650.35,638.126,518.528,649.884,661.71,604.429,482.339,658.019,609.182,677.274,663.256,648.654,
2022-04-12 12:00:00,774.479,734.684,767.245,751.553,745.655,744.98,615.419,763.103,784.292,705.572,583.929,774.479,711.678,799.668,757.492,774.59,
2022-04-12 13:00:00,839.046,762.552,847.885,803.896,784.594,802.664,678.249,824.086,856.389,762.928,660.093,839.046,770.734,872.004,793.776,852.027,
2022-04-12 14:00:00,851.204,748.366,873.896,807.486,778.672,811.299,704.176,834.193,873.804,775.98,699.426,851.204,784.413,889.148,783.815,874.764,
2022-04-12 15:00:00,802.138,729.41,819.716,765.597,751.455,768.248,703.533,789.172,818.239,750.941,698.609,802.138,755.256,834.194,748.205,819.935,
2022-04-12 16:00:00,704.471,669.7,714.235,678.491,680.846,678.772,656.772,696.639,712.428,679.039,649.799,704.471,678.936,727.703,670.069,714.143,
2022-04-12 17:00:00,508.258,473.205,520.565,461.817,487.642,482.555,488.842,498.944,505.38,493.411,487.629,508.258,497.418,525.558,482.492,520.193,
2022-04-12 18:00:00,365.425,347.032,374.144,337.606,352.153,344.601,348.398,359.605,364.313,351.526,349.532,365.425,353.339,374.653,348.055,373.143,
2022-04-12 19:00:00,183.723,180.396,189.816,174.291,177.812,169.937,170.392,181.872,183.837,170.729,171.457,183.723,170.569,183.47,175.151,187.841,
2022-04-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 07:00:00,4.235,4.144,2.642,4.867,4.888,6.069,6.373,3.972,4.204,7.316,8.075,4.235,7.683,6.365,5.666,3.427,
2022-04-13 08:00:00,115.491,114.319,104.565,118.516,119.19,125.643,127.023,112.489,116.035,134.843,139.54,115.491,137.113,132.743,123.213,110.026,
2022-04-13 09:00:00,292.147,289.66,276.399,294.992,296.821,304.34,306.11,286.774,293.642,318.658,324.996,292.147,321.725,320.23,300.948,284.331,
2022-04-13 10:00:00,480.744,476.973,462.614,482.707,485.87,493.144,495.673,474.027,482.897,511.038,517.739,480.744,514.524,516.305,488.991,471.757,
2022-04-13 11:00:00,661.748,656.085,643.783,661.505,666.641,673.285,675.589,654.318,664.435,692.387,698.724,661.748,694.215,701.65,667.96,652.889,
2022-04-13 12:00:00,784.919,772.492,771.191,776.418,787.608,797.475,791.341,775.334,789.053,810.702,817.956,784.919,798.709,827.075,786.834,778.631,
2022-04-13 13:00:00,858.417,837.871,851.121,839.763,858.101,872.271,854.939,846.605,864.131,876.402,884.753,858.417,846.63,900.255,855.171,855.919,
2022-04-13 14:00:00,876.33,846.299,876.346,848.251,872.445,890.747,864.838,863.744,883.192,886.496,894.709,876.33,843.707,915.843,867.105,878.116,
2022-04-13 15:00:00,814.464,765.481,821.149,780.331,805.003,827.552,808.874,806.863,821.041,825.27,827.606,814.464,796.298,853.057,795.318,820.561,
2022-04-13 16:00:00,702.807,639.463,714.885,666.174,688.896,713.572,704.146,700.751,708.526,714.202,710.762,702.807,702.262,738.192,675.881,712.309,
2022-04-13 17:00:00,519.511,505.606,524.439,516.878,517.276,516.693,513.23,517.853,521.389,515.38,521.375,519.511,511.57,535.812,508.264,521.407,
2022-04-13 18:00:00,373.12,365.713,378.296,372.122,371.44,369.684,364.525,371.328,374.752,363.267,370.762,373.12,361.775,383.174,366.021,375.196,
2022-04-13 19:00:00,187.874,186.746,193.588,188.274,186.518,183.492,177.953,186.874,188.838,174.132,180.351,187.874,174.085,189.237,184.34,190.396,
2022-04-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-04-14 07:00:00,5.116,4.982,3.415,5.705,5.763,6.963,7.272,4.82,5.088,8.452,9.796,5.116,9.15,7.316,6.524,4.249,
2022-04-14 08:00:00,122.641,120.454,110.245,124.175,125.729,132.007,133.527,119.189,123.263,141.43,146.779,122.641,143.973,139.781,128.984,116.387,
